pzv|passgr|Zon|view|probability|score
3204ba42f05e0839410721e0bb4ab892_z6_v16_|3204ba42f05e0839410721e0bb4ab892|Zone7|16|0.00|9.00
3204ba42f05e0839410721e0bb4ab892_z6_v48_|3204ba42f05e0839410721e0bb4ab892|Zone7|48|0.00|9.00
3c29df87d4c6d7d5681ef1e43a5b54aa_z5_v16_|3c29df87d4c6d7d5681ef1e43a5b54aa|Zone6|16|0.00|9.00
3c29df87d4c6d7d5681ef1e43a5b54aa_z5_v48_|3c29df87d4c6d7d5681ef1e43a5b54aa|Zone6|48|0.00|9.00
3c29df87d4c6d7d5681ef1e43a5b54aa_z6_v16_|3c29df87d4c6d7d5681ef1e43a5b54aa|Zone7|16|0.00|9.00
3c29df87d4c6d7d5681ef1e43a5b54aa_z6_v48_|3c29df87d4c6d7d5681ef1e43a5b54aa|Zone7|48|0.00|9.00
4145cfa8001fe6b6cae5c52704aee79a_z5_v16_|4145cfa8001fe6b6cae5c52704aee79a|Zone6|16|0.00|9.00
4145cfa8001fe6b6cae5c52704aee79a_z5_v48_|4145cfa8001fe6b6cae5c52704aee79a|Zone6|48|0.00|9.00
4145cfa8001fe6b6cae5c52704aee79a_z6_v16_|4145cfa8001fe6b6cae5c52704aee79a|Zone7|16|0.00|9.00
4145cfa8001fe6b6cae5c52704aee79a_z6_v48_|4145cfa8001fe6b6cae5c52704aee79a|Zone7|48|0.00|9.00
416a6888eb7ad8c4416fe0b620435136_z5_v16_|416a6888eb7ad8c4416fe0b620435136|Zone6|16|0.00|9.00
416a6888eb7ad8c4416fe0b620435136_z5_v48_|416a6888eb7ad8c4416fe0b620435136|Zone6|48|0.00|9.00
416a6888eb7ad8c4416fe0b620435136_z6_v16_|416a6888eb7ad8c4416fe0b620435136|Zone7|16|0.00|9.00
416a6888eb7ad8c4416fe0b620435136_z6_v48_|416a6888eb7ad8c4416fe0b620435136|Zone7|48|0.00|9.00
42181583618ce4bbfbc0c4c300108bf5_z5_v16_|42181583618ce4bbfbc0c4c300108bf5|Zone6|16|0.00|9.00
42181583618ce4bbfbc0c4c300108bf5_z5_v48_|42181583618ce4bbfbc0c4c300108bf5|Zone6|48|0.00|9.00
42181583618ce4bbfbc0c4c300108bf5_z6_v16_|42181583618ce4bbfbc0c4c300108bf5|Zone7|16|0.00|9.00
42181583618ce4bbfbc0c4c300108bf5_z6_v48_|42181583618ce4bbfbc0c4c300108bf5|Zone7|48|0.00|9.00
452d00e6fb36895567f246b9df3bd947_z5_v16_|452d00e6fb36895567f246b9df3bd947|Zone6|16|0.00|9.00
452d00e6fb36895567f246b9df3bd947_z5_v48_|452d00e6fb36895567f246b9df3bd947|Zone6|48|0.00|9.00
452d00e6fb36895567f246b9df3bd947_z6_v16_|452d00e6fb36895567f246b9df3bd947|Zone7|16|0.00|9.00
452d00e6fb36895567f246b9df3bd947_z6_v48_|452d00e6fb36895567f246b9df3bd947|Zone7|48|0.00|9.00
0c305970b637b3cbcbb8cef4ef935df8_z2_v32_|0c305970b637b3cbcbb8cef4ef935df8|Zone3|32|0.00|0.00
06323e0c225d04e325d70d6adc0240ef_z13_v32_|06323e0c225d04e325d70d6adc0240ef|Zone14|32|0.00|0.00
0fbe960b8c7c5c1ddd0a650ddf8093f0_z7_v32_|0fbe960b8c7c5c1ddd0a650ddf8093f0|Zone8|32|0.00|9.00
239ca19250385147d033bd627592c582_z7_v0_|239ca19250385147d033bd627592c582|Zone8|0|0.00|0.00
3dad30a81624c6e2fb064560acddf49d_z2_v0_|3dad30a81624c6e2fb064560acddf49d|Zone3|0|0.00|0.00
38fdbc727d99dcf6f22371b5b7c96992_z13_v32_|38fdbc727d99dcf6f22371b5b7c96992|Zone14|32|0.00|0.00
0322661ef29f9c81af295cf40f758469_z13_v32_|0322661ef29f9c81af295cf40f758469|Zone14|32|0.00|9.00
052117021fc1396db6bae78ffe923ee4_z5_v32_|052117021fc1396db6bae78ffe923ee4|Zone6|32|0.00|9.00
052117021fc1396db6bae78ffe923ee4_z6_v0_|052117021fc1396db6bae78ffe923ee4|Zone7|0|0.00|9.00
06ff02c1f431d0c21b945b4ea459cc88_z12_v32_|06ff02c1f431d0c21b945b4ea459cc88|Zone13|32|0.00|9.00
13c13b32a6f3818169394c16eae3ea52_z15_v32_|13c13b32a6f3818169394c16eae3ea52|Zone16|32|0.00|0.00
19880a67d084ab5a0c3598051cef28e5_z5_v32_|19880a67d084ab5a0c3598051cef28e5|Zone6|32|0.00|9.00
203048c0dd673ed912a09dbe0d82bcd4_z13_v32_|203048c0dd673ed912a09dbe0d82bcd4|Zone14|32|0.00|0.00
351d59413f45ced1581ebb330016d8c8_z14_v0_|351d59413f45ced1581ebb330016d8c8|Zone15|0|0.00|0.00
3dad30a81624c6e2fb064560acddf49d_z12_v32_|3dad30a81624c6e2fb064560acddf49d|Zone13|32|0.00|9.00
3eda71e0fd6f0c18c1fa43371c4212e4_z13_v0_|3eda71e0fd6f0c18c1fa43371c4212e4|Zone14|0|0.00|9.00
3fcbc91d7128c0283b1dbf169ad56063_z15_v32_|3fcbc91d7128c0283b1dbf169ad56063|Zone16|32|0.00|0.00
3e4b3d6627946e46ed0c2f5be6dd2183_z9_v0_|3e4b3d6627946e46ed0c2f5be6dd2183|Zone10|0|0.00|9.00
282fe959037fa4b3fabdfe2d533d95da_z13_v32_|282fe959037fa4b3fabdfe2d533d95da|Zone14|32|0.00|0.00
3da8c63bad87b7fe96f5a00747f37baa_z12_v32_|3da8c63bad87b7fe96f5a00747f37baa|Zone13|32|0.00|0.00
3204ba42f05e0839410721e0bb4ab892_z1_v0_|3204ba42f05e0839410721e0bb4ab892|Zone2|0|0.00|9.00
06f07ef12a24cd5ab6aa457ac8afa2a0_z7_v0_|06f07ef12a24cd5ab6aa457ac8afa2a0|Zone8|0|0.00|9.00
18937e29f0860c3178970542a16cc73b_z7_v32_|18937e29f0860c3178970542a16cc73b|Zone8|32|1.00|9.00
18937e29f0860c3178970542a16cc73b_z9_v0_|18937e29f0860c3178970542a16cc73b|Zone10|0|0.00|9.00
1e5f7a00ff4f02b0de0ea97139b6c92e_z9_v32_|1e5f7a00ff4f02b0de0ea97139b6c92e|Zone10|32|0.00|0.00
32b6462e4fa302507f6b7c669a47ca66_z9_v32_|32b6462e4fa302507f6b7c669a47ca66|Zone10|32|0.00|9.00
3b498cfa050ec05a7ca5629b3c2b9a0a_z13_v0_|3b498cfa050ec05a7ca5629b3c2b9a0a|Zone14|0|0.00|9.00
46b504b2e0160fa8332cffe1e8bfcaf7_z3_v0_|46b504b2e0160fa8332cffe1e8bfcaf7|Zone4|0|0.00|9.00
1eedc349bd89c6eb14f1ff73f5821e27_z3_v32_|1eedc349bd89c6eb14f1ff73f5821e27|Zone4|32|0.00|9.00
2a3e4e05c9fdc57f6b67fa9a1c3c808a_z12_v32_|2a3e4e05c9fdc57f6b67fa9a1c3c808a|Zone13|32|0.00|0.00
31a1fd52eb0d58494a8f2f472a4e9926_z7_v32_|31a1fd52eb0d58494a8f2f472a4e9926|Zone8|32|0.00|9.00
3a77cef399f7d3dbb1cdbd7e8cd9b79c_z13_v0_|3a77cef399f7d3dbb1cdbd7e8cd9b79c|Zone14|0|0.00|9.00
1d6744a9a8d2ae7914a1413b5eb47274_z12_v0_|1d6744a9a8d2ae7914a1413b5eb47274|Zone13|0|0.00|0.00
39e24e8b496687ae94ef38636d37f0a2_z15_v32_|39e24e8b496687ae94ef38636d37f0a2|Zone16|32|0.00|0.00
41584b1d4a8308a51cfb3782ca10661f_z15_v32_|41584b1d4a8308a51cfb3782ca10661f|Zone16|32|0.00|0.00
0ada538288f0b62b01510b397a8acb9e_z13_v32_|0ada538288f0b62b01510b397a8acb9e|Zone14|32|1.00|9.00
06726105fabadca043737601d06415a8_z13_v32_|06726105fabadca043737601d06415a8|Zone14|32|0.00|9.00
0ef7902f1cbb4c7a4bef3a971f2b7937_z6_v0_|0ef7902f1cbb4c7a4bef3a971f2b7937|Zone7|0|0.00|9.00
16e075a29f9eb01d0de6dedfd739a68e_z6_v32_|16e075a29f9eb01d0de6dedfd739a68e|Zone7|32|0.00|9.00
1960477b8082bfc2c5347c7aa7017369_z6_v0_|1960477b8082bfc2c5347c7aa7017369|Zone7|0|0.00|0.00
1d02a6fd565d98d9002846a3f1637bb0_z15_v0_|1d02a6fd565d98d9002846a3f1637bb0|Zone16|0|0.00|9.00
1d02a6fd565d98d9002846a3f1637bb0_z5_v0_|1d02a6fd565d98d9002846a3f1637bb0|Zone6|0|0.00|9.00
0d925b71485ba1f293ef8abb53fcd141_z2_v32_|0d925b71485ba1f293ef8abb53fcd141|Zone3|32|0.00|9.00
0d925b71485ba1f293ef8abb53fcd141_z7_v0_|0d925b71485ba1f293ef8abb53fcd141|Zone8|0|0.00|9.00
203048c0dd673ed912a09dbe0d82bcd4_z2_v0_|203048c0dd673ed912a09dbe0d82bcd4|Zone3|0|0.00|9.00
3775a16c58aed83497088371766a8fb4_z7_v32_|3775a16c58aed83497088371766a8fb4|Zone8|32|0.00|9.00
45cd53f9ee0ba8fef7b16b5aa061f960_z13_v0_|45cd53f9ee0ba8fef7b16b5aa061f960|Zone14|0|0.00|0.00
05709d5e54f8fdc77fe233cf7df78b81_z15_v32_|05709d5e54f8fdc77fe233cf7df78b81|Zone16|32|0.00|0.00
135089e54a97b70ab3dce4f3dd4684da_z5_v32_|135089e54a97b70ab3dce4f3dd4684da|Zone6|32|0.00|9.00
15acb4dd4a23253939644369c8f3f92a_z6_v32_|15acb4dd4a23253939644369c8f3f92a|Zone7|32|0.00|9.00
24f0736f76b68186f1eb712c69fc235f_z6_v0_|24f0736f76b68186f1eb712c69fc235f|Zone7|0|0.00|9.00
340e903fdb6b4d63202fd141638f244d_z6_v32_|340e903fdb6b4d63202fd141638f244d|Zone7|32|0.00|9.00
3a8696b99b2d1b28be62389d48d697be_z5_v32_|3a8696b99b2d1b28be62389d48d697be|Zone6|32|0.00|9.00
3a8696b99b2d1b28be62389d48d697be_z9_v0_|3a8696b99b2d1b28be62389d48d697be|Zone10|0|0.00|0.00
423c80e97b7318ef23c2eca3da2b000c_z6_v32_|423c80e97b7318ef23c2eca3da2b000c|Zone7|32|0.00|9.00
43a60ca08049962b96f62ea5658e0d63_z7_v32_|43a60ca08049962b96f62ea5658e0d63|Zone8|32|0.00|0.00
366f12873367fcf4af617151a5f6daf5_z2_v32_|366f12873367fcf4af617151a5f6daf5|Zone3|32|0.00|0.00
366f12873367fcf4af617151a5f6daf5_z9_v0_|366f12873367fcf4af617151a5f6daf5|Zone10|0|0.00|9.00
0240c8f1e89e855dcd8f1fa6b1e2b944_z1_v16_|0240c8f1e89e855dcd8f1fa6b1e2b944|Zone2|16|0.00|9.00
0240c8f1e89e855dcd8f1fa6b1e2b944_z1_v48_|0240c8f1e89e855dcd8f1fa6b1e2b944|Zone2|48|0.00|9.00
0240c8f1e89e855dcd8f1fa6b1e2b944_z3_v16_|0240c8f1e89e855dcd8f1fa6b1e2b944|Zone4|16|1.00|9.00
0240c8f1e89e855dcd8f1fa6b1e2b944_z3_v48_|0240c8f1e89e855dcd8f1fa6b1e2b944|Zone4|48|1.00|9.00
0240c8f1e89e855dcd8f1fa6b1e2b944_z4_v16_|0240c8f1e89e855dcd8f1fa6b1e2b944|Zone5|16|0.00|0.00
0240c8f1e89e855dcd8f1fa6b1e2b944_z4_v48_|0240c8f1e89e855dcd8f1fa6b1e2b944|Zone5|48|0.00|0.00
0535d52b89f5dcca44563b62592ca366_z1_v16_|0535d52b89f5dcca44563b62592ca366|Zone2|16|0.00|0.00
0535d52b89f5dcca44563b62592ca366_z1_v48_|0535d52b89f5dcca44563b62592ca366|Zone2|48|0.00|0.00
0535d52b89f5dcca44563b62592ca366_z3_v16_|0535d52b89f5dcca44563b62592ca366|Zone4|16|0.00|0.00
0535d52b89f5dcca44563b62592ca366_z3_v48_|0535d52b89f5dcca44563b62592ca366|Zone4|48|0.00|0.00
0535d52b89f5dcca44563b62592ca366_z4_v16_|0535d52b89f5dcca44563b62592ca366|Zone5|16|0.00|0.00
0535d52b89f5dcca44563b62592ca366_z4_v48_|0535d52b89f5dcca44563b62592ca366|Zone5|48|0.00|0.00
0d925b71485ba1f293ef8abb53fcd141_z1_v16_|0d925b71485ba1f293ef8abb53fcd141|Zone2|16|0.00|9.00
0d925b71485ba1f293ef8abb53fcd141_z1_v48_|0d925b71485ba1f293ef8abb53fcd141|Zone2|48|0.00|9.00
0d925b71485ba1f293ef8abb53fcd141_z3_v16_|0d925b71485ba1f293ef8abb53fcd141|Zone4|16|0.00|9.00
0d925b71485ba1f293ef8abb53fcd141_z3_v48_|0d925b71485ba1f293ef8abb53fcd141|Zone4|48|0.00|9.00
0d925b71485ba1f293ef8abb53fcd141_z4_v16_|0d925b71485ba1f293ef8abb53fcd141|Zone5|16|0.00|0.00
0d925b71485ba1f293ef8abb53fcd141_z4_v48_|0d925b71485ba1f293ef8abb53fcd141|Zone5|48|0.00|0.00
152ba71c9e8140ec20b28dce42e9026b_z1_v16_|152ba71c9e8140ec20b28dce42e9026b|Zone2|16|0.00|0.00
152ba71c9e8140ec20b28dce42e9026b_z1_v32_|152ba71c9e8140ec20b28dce42e9026b|Zone2|32|0.00|9.00
152ba71c9e8140ec20b28dce42e9026b_z1_v48_|152ba71c9e8140ec20b28dce42e9026b|Zone2|48|0.00|9.00
152ba71c9e8140ec20b28dce42e9026b_z3_v16_|152ba71c9e8140ec20b28dce42e9026b|Zone4|16|0.00|0.00
152ba71c9e8140ec20b28dce42e9026b_z3_v48_|152ba71c9e8140ec20b28dce42e9026b|Zone4|48|0.00|9.00
152ba71c9e8140ec20b28dce42e9026b_z4_v16_|152ba71c9e8140ec20b28dce42e9026b|Zone5|16|1.00|0.00
152ba71c9e8140ec20b28dce42e9026b_z4_v48_|152ba71c9e8140ec20b28dce42e9026b|Zone5|48|1.00|0.00
227c865074c91b6a1f51ee7b5e3b8eec_z1_v16_|227c865074c91b6a1f51ee7b5e3b8eec|Zone2|16|0.00|9.00
227c865074c91b6a1f51ee7b5e3b8eec_z1_v48_|227c865074c91b6a1f51ee7b5e3b8eec|Zone2|48|0.00|9.00
227c865074c91b6a1f51ee7b5e3b8eec_z3_v16_|227c865074c91b6a1f51ee7b5e3b8eec|Zone4|16|0.00|9.00
227c865074c91b6a1f51ee7b5e3b8eec_z3_v48_|227c865074c91b6a1f51ee7b5e3b8eec|Zone4|48|0.00|9.00
227c865074c91b6a1f51ee7b5e3b8eec_z4_v16_|227c865074c91b6a1f51ee7b5e3b8eec|Zone5|16|0.00|0.00
227c865074c91b6a1f51ee7b5e3b8eec_z4_v48_|227c865074c91b6a1f51ee7b5e3b8eec|Zone5|48|0.00|0.00
2477652da373365720ae7bdc907e640d_z1_v16_|2477652da373365720ae7bdc907e640d|Zone2|16|0.00|9.00
2477652da373365720ae7bdc907e640d_z1_v48_|2477652da373365720ae7bdc907e640d|Zone2|48|0.00|9.00
2477652da373365720ae7bdc907e640d_z3_v16_|2477652da373365720ae7bdc907e640d|Zone4|16|1.00|9.00
2477652da373365720ae7bdc907e640d_z3_v48_|2477652da373365720ae7bdc907e640d|Zone4|48|1.00|9.00
2477652da373365720ae7bdc907e640d_z4_v16_|2477652da373365720ae7bdc907e640d|Zone5|16|0.00|0.00
2477652da373365720ae7bdc907e640d_z4_v48_|2477652da373365720ae7bdc907e640d|Zone5|48|0.00|0.00
24af64dae601a79a37f97463e1fc468d_z1_v16_|24af64dae601a79a37f97463e1fc468d|Zone2|16|0.00|9.00
24af64dae601a79a37f97463e1fc468d_z1_v48_|24af64dae601a79a37f97463e1fc468d|Zone2|48|0.00|9.00
24af64dae601a79a37f97463e1fc468d_z3_v16_|24af64dae601a79a37f97463e1fc468d|Zone4|16|0.00|9.00
24af64dae601a79a37f97463e1fc468d_z3_v48_|24af64dae601a79a37f97463e1fc468d|Zone4|48|0.00|9.00
24af64dae601a79a37f97463e1fc468d_z4_v16_|24af64dae601a79a37f97463e1fc468d|Zone5|16|0.00|0.00
24af64dae601a79a37f97463e1fc468d_z4_v48_|24af64dae601a79a37f97463e1fc468d|Zone5|48|0.00|0.00
296915b4ab06ae914c1f853cc0b15761_z1_v16_|296915b4ab06ae914c1f853cc0b15761|Zone2|16|0.00|9.00
296915b4ab06ae914c1f853cc0b15761_z1_v48_|296915b4ab06ae914c1f853cc0b15761|Zone2|48|0.00|9.00
296915b4ab06ae914c1f853cc0b15761_z3_v16_|296915b4ab06ae914c1f853cc0b15761|Zone4|16|0.00|9.00
296915b4ab06ae914c1f853cc0b15761_z3_v48_|296915b4ab06ae914c1f853cc0b15761|Zone4|48|0.00|9.00
296915b4ab06ae914c1f853cc0b15761_z4_v16_|296915b4ab06ae914c1f853cc0b15761|Zone5|16|0.00|0.00
296915b4ab06ae914c1f853cc0b15761_z4_v48_|296915b4ab06ae914c1f853cc0b15761|Zone5|48|0.00|0.00
29b2f320f282101f0e1b7611d0269e56_z1_v16_|29b2f320f282101f0e1b7611d0269e56|Zone2|16|1.00|9.00
29b2f320f282101f0e1b7611d0269e56_z1_v48_|29b2f320f282101f0e1b7611d0269e56|Zone2|48|1.00|9.00
29b2f320f282101f0e1b7611d0269e56_z3_v16_|29b2f320f282101f0e1b7611d0269e56|Zone4|16|0.00|9.00
29b2f320f282101f0e1b7611d0269e56_z3_v48_|29b2f320f282101f0e1b7611d0269e56|Zone4|48|0.00|9.00
29b2f320f282101f0e1b7611d0269e56_z4_v16_|29b2f320f282101f0e1b7611d0269e56|Zone5|16|0.00|0.00
29b2f320f282101f0e1b7611d0269e56_z4_v48_|29b2f320f282101f0e1b7611d0269e56|Zone5|48|0.00|0.00
36c29b20a3e1ca94e4e15b63b8babe00_z1_v16_|36c29b20a3e1ca94e4e15b63b8babe00|Zone2|16|0.00|9.00
36c29b20a3e1ca94e4e15b63b8babe00_z1_v48_|36c29b20a3e1ca94e4e15b63b8babe00|Zone2|48|0.00|9.00
36c29b20a3e1ca94e4e15b63b8babe00_z3_v16_|36c29b20a3e1ca94e4e15b63b8babe00|Zone4|16|0.00|9.00
36c29b20a3e1ca94e4e15b63b8babe00_z3_v48_|36c29b20a3e1ca94e4e15b63b8babe00|Zone4|48|0.00|9.00
36c29b20a3e1ca94e4e15b63b8babe00_z4_v16_|36c29b20a3e1ca94e4e15b63b8babe00|Zone5|16|0.00|0.00
36c29b20a3e1ca94e4e15b63b8babe00_z4_v48_|36c29b20a3e1ca94e4e15b63b8babe00|Zone5|48|0.00|0.00
3b46b70b40bb4f77a9da529f06356b50_z1_v16_|3b46b70b40bb4f77a9da529f06356b50|Zone2|16|0.00|9.00
3b46b70b40bb4f77a9da529f06356b50_z1_v48_|3b46b70b40bb4f77a9da529f06356b50|Zone2|48|0.00|9.00
3b46b70b40bb4f77a9da529f06356b50_z3_v16_|3b46b70b40bb4f77a9da529f06356b50|Zone4|16|1.00|9.00
3b46b70b40bb4f77a9da529f06356b50_z3_v48_|3b46b70b40bb4f77a9da529f06356b50|Zone4|48|1.00|9.00
3b46b70b40bb4f77a9da529f06356b50_z4_v16_|3b46b70b40bb4f77a9da529f06356b50|Zone5|16|0.00|0.00
3b46b70b40bb4f77a9da529f06356b50_z4_v48_|3b46b70b40bb4f77a9da529f06356b50|Zone5|48|0.00|0.00
44ac0d2d076928590d80acfda3871de8_z1_v16_|44ac0d2d076928590d80acfda3871de8|Zone2|16|0.00|9.00
44ac0d2d076928590d80acfda3871de8_z1_v48_|44ac0d2d076928590d80acfda3871de8|Zone2|48|0.00|9.00
44ac0d2d076928590d80acfda3871de8_z3_v16_|44ac0d2d076928590d80acfda3871de8|Zone4|16|1.00|9.00
44ac0d2d076928590d80acfda3871de8_z3_v48_|44ac0d2d076928590d80acfda3871de8|Zone4|48|1.00|9.00
44ac0d2d076928590d80acfda3871de8_z4_v16_|44ac0d2d076928590d80acfda3871de8|Zone5|16|0.00|0.00
44ac0d2d076928590d80acfda3871de8_z4_v48_|44ac0d2d076928590d80acfda3871de8|Zone5|48|0.00|0.00
45ac0b88f67663a1d30dcfc8366fac31_z1_v16_|45ac0b88f67663a1d30dcfc8366fac31|Zone2|16|0.00|9.00
45ac0b88f67663a1d30dcfc8366fac31_z1_v48_|45ac0b88f67663a1d30dcfc8366fac31|Zone2|48|0.00|0.00
45ac0b88f67663a1d30dcfc8366fac31_z3_v16_|45ac0b88f67663a1d30dcfc8366fac31|Zone4|16|0.00|9.00
45ac0b88f67663a1d30dcfc8366fac31_z3_v48_|45ac0b88f67663a1d30dcfc8366fac31|Zone4|48|0.00|0.00
45ac0b88f67663a1d30dcfc8366fac31_z4_v16_|45ac0b88f67663a1d30dcfc8366fac31|Zone5|16|1.00|0.00
45ac0b88f67663a1d30dcfc8366fac31_z4_v48_|45ac0b88f67663a1d30dcfc8366fac31|Zone5|48|1.00|0.00
0043db5e8c819bffc15261b1f1ac5e42_z4_v56_|0043db5e8c819bffc15261b1f1ac5e42|Zone5|56|0.00|9.00
0043db5e8c819bffc15261b1f1ac5e42_z4_v8_|0043db5e8c819bffc15261b1f1ac5e42|Zone5|8|0.00|9.00
0097503ee9fa0606559c56458b281a08_z4_v56_|0097503ee9fa0606559c56458b281a08|Zone5|56|0.00|9.00
0097503ee9fa0606559c56458b281a08_z4_v8_|0097503ee9fa0606559c56458b281a08|Zone5|8|0.00|9.00
011516ab0eca7cad7f5257672ddde70e_z4_v56_|011516ab0eca7cad7f5257672ddde70e|Zone5|56|0.00|9.00
011516ab0eca7cad7f5257672ddde70e_z4_v8_|011516ab0eca7cad7f5257672ddde70e|Zone5|8|0.00|9.00
06ff02c1f431d0c21b945b4ea459cc88_z12_v0_|06ff02c1f431d0c21b945b4ea459cc88|Zone13|0|0.00|9.00
06ff02c1f431d0c21b945b4ea459cc88_z13_v0_|06ff02c1f431d0c21b945b4ea459cc88|Zone14|0|0.00|9.00
09a8fdd43905244c6626e15385c9ae22_z4_v56_|09a8fdd43905244c6626e15385c9ae22|Zone5|56|1.00|9.00
09a8fdd43905244c6626e15385c9ae22_z4_v8_|09a8fdd43905244c6626e15385c9ae22|Zone5|8|1.00|9.00
0e34d284cb190a79e3316d1926061bc3_z4_v56_|0e34d284cb190a79e3316d1926061bc3|Zone5|56|0.00|9.00
0e34d284cb190a79e3316d1926061bc3_z4_v8_|0e34d284cb190a79e3316d1926061bc3|Zone5|8|0.00|9.00
0ef7902f1cbb4c7a4bef3a971f2b7937_z4_v56_|0ef7902f1cbb4c7a4bef3a971f2b7937|Zone5|56|0.00|9.00
0ef7902f1cbb4c7a4bef3a971f2b7937_z4_v8_|0ef7902f1cbb4c7a4bef3a971f2b7937|Zone5|8|0.00|9.00
0fbe960b8c7c5c1ddd0a650ddf8093f0_z4_v56_|0fbe960b8c7c5c1ddd0a650ddf8093f0|Zone5|56|0.00|0.00
0fbe960b8c7c5c1ddd0a650ddf8093f0_z4_v8_|0fbe960b8c7c5c1ddd0a650ddf8093f0|Zone5|8|0.00|0.00
1020e08af89e2f679f27b4630e55f798_z4_v56_|1020e08af89e2f679f27b4630e55f798|Zone5|56|0.00|9.00
1020e08af89e2f679f27b4630e55f798_z4_v8_|1020e08af89e2f679f27b4630e55f798|Zone5|8|0.00|9.00
1784b1d51fdfb02d8ba0686255287e76_z4_v56_|1784b1d51fdfb02d8ba0686255287e76|Zone5|56|0.00|9.00
1784b1d51fdfb02d8ba0686255287e76_z4_v8_|1784b1d51fdfb02d8ba0686255287e76|Zone5|8|0.00|9.00
182b45858c9216006a1056d004c55215_z4_v56_|182b45858c9216006a1056d004c55215|Zone5|56|0.00|9.00
182b45858c9216006a1056d004c55215_z4_v8_|182b45858c9216006a1056d004c55215|Zone5|8|0.00|9.00
1960477b8082bfc2c5347c7aa7017369_z4_v56_|1960477b8082bfc2c5347c7aa7017369|Zone5|56|0.00|9.00
1960477b8082bfc2c5347c7aa7017369_z4_v8_|1960477b8082bfc2c5347c7aa7017369|Zone5|8|0.00|9.00
1bb32f6a0d5829633a8b0d531aa201e7_z4_v56_|1bb32f6a0d5829633a8b0d531aa201e7|Zone5|56|0.00|0.00
1bb32f6a0d5829633a8b0d531aa201e7_z4_v8_|1bb32f6a0d5829633a8b0d531aa201e7|Zone5|8|0.00|9.00
239ca19250385147d033bd627592c582_z4_v56_|239ca19250385147d033bd627592c582|Zone5|56|0.00|9.00
239ca19250385147d033bd627592c582_z4_v8_|239ca19250385147d033bd627592c582|Zone5|8|0.00|9.00
24ec60a9ea553984849b791abd141986_z4_v56_|24ec60a9ea553984849b791abd141986|Zone5|56|1.00|9.00
24ec60a9ea553984849b791abd141986_z4_v8_|24ec60a9ea553984849b791abd141986|Zone5|8|1.00|9.00
29ea6e017d4f430832499a6ee9196bb0_z4_v56_|29ea6e017d4f430832499a6ee9196bb0|Zone5|56|0.00|9.00
29ea6e017d4f430832499a6ee9196bb0_z4_v8_|29ea6e017d4f430832499a6ee9196bb0|Zone5|8|0.00|9.00
3204ba42f05e0839410721e0bb4ab892_z4_v56_|3204ba42f05e0839410721e0bb4ab892|Zone5|56|0.00|9.00
3204ba42f05e0839410721e0bb4ab892_z4_v8_|3204ba42f05e0839410721e0bb4ab892|Zone5|8|0.00|9.00
33199050692069e192511f1fa62535ef_z4_v56_|33199050692069e192511f1fa62535ef|Zone5|56|0.00|9.00
33199050692069e192511f1fa62535ef_z4_v8_|33199050692069e192511f1fa62535ef|Zone5|8|0.00|9.00
3e5e4ede1b6a4ec767480b261336b1b5_z4_v56_|3e5e4ede1b6a4ec767480b261336b1b5|Zone5|56|0.00|9.00
3e5e4ede1b6a4ec767480b261336b1b5_z4_v8_|3e5e4ede1b6a4ec767480b261336b1b5|Zone5|8|0.00|9.00
42181583618ce4bbfbc0c4c300108bf5_z4_v56_|42181583618ce4bbfbc0c4c300108bf5|Zone5|56|1.00|9.00
42181583618ce4bbfbc0c4c300108bf5_z4_v8_|42181583618ce4bbfbc0c4c300108bf5|Zone5|8|1.00|9.00
452d00e6fb36895567f246b9df3bd947_z4_v56_|452d00e6fb36895567f246b9df3bd947|Zone5|56|0.00|9.00
452d00e6fb36895567f246b9df3bd947_z4_v8_|452d00e6fb36895567f246b9df3bd947|Zone5|8|0.00|9.00
453a48a20387cc1a0e19b6147a48ff69_z4_v56_|453a48a20387cc1a0e19b6147a48ff69|Zone5|56|0.00|9.00
453a48a20387cc1a0e19b6147a48ff69_z4_v8_|453a48a20387cc1a0e19b6147a48ff69|Zone5|8|0.00|9.00
45cd53f9ee0ba8fef7b16b5aa061f960_z4_v56_|45cd53f9ee0ba8fef7b16b5aa061f960|Zone5|56|0.00|9.00
45cd53f9ee0ba8fef7b16b5aa061f960_z4_v8_|45cd53f9ee0ba8fef7b16b5aa061f960|Zone5|8|0.00|9.00
28963ab78126f965b9b3867386698bc1_z12_v0_|28963ab78126f965b9b3867386698bc1|Zone13|0|0.00|9.00
3e4b3d6627946e46ed0c2f5be6dd2183_z7_v0_|3e4b3d6627946e46ed0c2f5be6dd2183|Zone8|0|0.00|9.00
091cfe2e108e277d82497ee1307f424c_z12_v32_|091cfe2e108e277d82497ee1307f424c|Zone13|32|0.00|9.00
3da8c63bad87b7fe96f5a00747f37baa_z13_v32_|3da8c63bad87b7fe96f5a00747f37baa|Zone14|32|0.00|0.00
18937e29f0860c3178970542a16cc73b_z7_v0_|18937e29f0860c3178970542a16cc73b|Zone8|0|1.00|9.00
18937e29f0860c3178970542a16cc73b_z9_v32_|18937e29f0860c3178970542a16cc73b|Zone10|32|0.00|9.00
2eb9eae48c9edc17c018b2ec10f18f94_z5_v0_|2eb9eae48c9edc17c018b2ec10f18f94|Zone6|0|0.00|9.00
